:START_ID,:END_ID,:TYPE
000932,10000016,belong_to
000932,10000067,belong_to
000932,10000087,belong_to
000959,10000090,belong_to
000959,10000016,belong_to
000959,10000042,belong_to
000969,10000025,belong_to
000969,10000007,belong_to
000969,10000052,belong_to
000969,10000004,belong_to
000969,10000022,belong_to
000969,10000030,belong_to
000969,10000067,belong_to
000969,10000057,belong_to
000969,10000115,belong_to
000969,10000002,belong_to
000969,10000013,belong_to
000969,10000014,belong_to
002075,10000005,belong_to
002075,10000078,belong_to
002075,10000002,belong_to
002110,10000016,belong_to
002110,10000064,belong_to
002132,10000042,belong_to
002132,10000088,belong_to
002318,10000025,belong_to
002318,10000111,belong_to
002318,10000103,belong_to
002359,10000039,belong_to
002359,10000102,belong_to
002359,10000050,belong_to
002423,10000021,belong_to
002423,10000027,belong_to
002423,10000009,belong_to
002423,10000103,belong_to
002443,10000010,belong_to
002443,10000053,belong_to
002478,10000025,belong_to
002478,10000120,belong_to
002478,10000076,belong_to
002487,10000097,belong_to
002487,10000032,belong_to
002487,10000098,belong_to
002541,10000075,belong_to
002541,10000000,belong_to
002545,10000121,belong_to
002545,10000016,belong_to
002545,10000005,belong_to
002545,10000030,belong_to
002545,10000072,belong_to
002545,10000073,belong_to
002545,10000001,belong_to
002545,10000088,belong_to
002545,10000050,belong_to
002615,10000020,belong_to
002615,10000032,belong_to
002615,10000069,belong_to
300345,10000023,belong_to
300345,10000104,belong_to
300345,10000087,belong_to
600008,10000066,belong_to
600008,10000090,belong_to
600008,10000027,belong_to
600008,10000008,belong_to
600008,10000060,belong_to
600008,10000111,belong_to
600292,10000025,belong_to
600292,10000065,belong_to
600292,10000066,belong_to
600292,10000005,belong_to
600292,10000067,belong_to
600292,10000081,belong_to
600292,10000068,belong_to
600292,10000032,belong_to
600292,10000026,belong_to
600874,10000077,belong_to
600874,10000008,belong_to
600874,10000060,belong_to
603126,10000105,belong_to
603588,10000066,belong_to
603588,10000027,belong_to
000544,10000016,belong_to
000544,10000005,belong_to
000544,10000008,belong_to
000544,10000060,belong_to
000544,10000002,belong_to
000598,10000083,belong_to
000598,10000008,belong_to
000598,10000081,belong_to
000598,10000060,belong_to
000598,10000111,belong_to
000598,10000013,belong_to
000826,10000118,belong_to
000826,10000066,belong_to
000826,10000004,belong_to
000826,10000119,belong_to
000826,10000008,belong_to
000826,10000012,belong_to
000826,10000067,belong_to
000826,10000060,belong_to
000826,10000068,belong_to
000826,10000000,belong_to
000826,10000026,belong_to
002200,10000128,belong_to
002200,10000008,belong_to
002549,10000065,belong_to
002549,10000080,belong_to
002549,10000058,belong_to
002549,10000032,belong_to
002549,10000087,belong_to
002573,10000065,belong_to
002573,10000080,belong_to
002573,10000008,belong_to
002573,10000060,belong_to
002573,10000032,belong_to
002616,10000066,belong_to
002616,10000090,belong_to
002616,10000008,belong_to
002616,10000063,belong_to
002616,10000068,belong_to
002672,10000066,belong_to
002672,10000077,belong_to
002672,10000008,belong_to
002672,10000060,belong_to
002672,10000068,belong_to
300055,10000008,belong_to
300055,10000060,belong_to
300055,10000032,belong_to
300070,10000004,belong_to
300070,10000027,belong_to
300070,10000008,belong_to
300070,10000012,belong_to
300070,10000060,belong_to
300070,10000111,belong_to
300070,10000000,belong_to
300156,10000065,belong_to
300156,10000016,belong_to
300156,10000008,belong_to
300156,10000105,belong_to
300156,10000000,belong_to
300156,10000002,belong_to
300172,10000065,belong_to
300172,10000066,belong_to
300172,10000008,belong_to
300172,10000060,belong_to
300172,10000111,belong_to
300187,10000065,belong_to
300187,10000097,belong_to
300187,10000042,belong_to
300187,10000008,belong_to
300187,10000068,belong_to
300187,10000088,belong_to
300187,10000087,belong_to
300190,10000066,belong_to
300190,10000027,belong_to
300190,10000008,belong_to
300190,10000060,belong_to
300190,10000068,belong_to
300190,10000000,belong_to
300197,10000128,belong_to
300197,10000008,belong_to
300197,10000000,belong_to
300197,10000151,belong_to
300262,10000008,belong_to
300262,10000060,belong_to
300262,10000111,belong_to
300262,10000000,belong_to
300262,10000032,belong_to
300332,10000008,belong_to
300332,10000111,belong_to
300332,10000105,belong_to
300332,10000032,belong_to
300335,10000063,belong_to
300335,10000106,belong_to
300355,10000120,belong_to
300355,10000128,belong_to
300355,10000008,belong_to
300355,10000151,belong_to
300388,10000060,belong_to
300422,10000060,belong_to
600059,10000118,belong_to
600059,10000004,belong_to
600059,10000119,belong_to
600059,10000005,belong_to
600059,10000026,belong_to
600084,10000026,belong_to
600084,10000089,belong_to
600090,10000005,belong_to
600090,10000001,belong_to
600132,10000101,belong_to
600132,10000004,belong_to
600132,10000081,belong_to
600132,10000069,belong_to
600197,10000004,belong_to
600197,10000005,belong_to
600197,10000026,belong_to
600199,10000004,belong_to
600199,10000012,belong_to
600238,10000005,belong_to
600238,10000024,belong_to
600238,10000063,belong_to
600238,10000032,belong_to
600238,10000106,belong_to
600519,10000004,belong_to
600519,10000076,belong_to
600519,10000012,belong_to
600519,10000155,belong_to
600519,10000013,belong_to
600543,10000004,belong_to
600543,10000109,belong_to
600559,10000004,belong_to
600559,10000107,belong_to
600600,10000004,belong_to
600600,10000077,belong_to
600600,10000107,belong_to
600600,10000013,belong_to
600616,10000004,belong_to
600616,10000017,belong_to
600616,10000057,belong_to
600702,10000004,belong_to
600702,10000012,belong_to
600702,10000081,belong_to
600702,10000002,belong_to
600779,10000101,belong_to
600779,10000004,belong_to
600779,10000076,belong_to
600779,10000081,belong_to
600779,10000094,belong_to
600809,10000004,belong_to
600809,10000012,belong_to
603369,10000118,belong_to
603369,10000119,belong_to
000557,10000109,belong_to
000557,10000094,belong_to
000568,10000004,belong_to
000568,10000012,belong_to
000568,10000081,belong_to
000568,10000000,belong_to
000568,10000026,belong_to
000596,10000019,belong_to
000596,10000004,belong_to
000729,10000080,belong_to
000729,10000004,belong_to
000729,10000029,belong_to
000729,10000013,belong_to
000752,10000032,belong_to
000799,10000080,belong_to
000799,10000107,belong_to
000799,10000012,belong_to
000799,10000087,belong_to
000799,10000002,belong_to
000799,10000094,belong_to
000858,10000004,belong_to
000858,10000107,belong_to
000858,10000012,belong_to
000858,10000081,belong_to
000858,10000155,belong_to
000858,10000013,belong_to
000860,10000152,belong_to
000860,10000153,belong_to
000860,10000005,belong_to
000860,10000154,belong_to
000860,10000088,belong_to
000860,10000013,belong_to
000869,10000101,belong_to
000869,10000019,belong_to
000869,10000004,belong_to
000869,10000050,belong_to
000929,10000016,belong_to
000929,10000005,belong_to
000929,10000109,belong_to
000929,10000104,belong_to
000995,10000109,belong_to
000995,10000009,belong_to
002304,10000004,belong_to
002304,10000012,belong_to
002461,10000085,belong_to
002461,10000086,belong_to
600112,10000097,belong_to
600112,10000051,belong_to
600112,10000112,belong_to
600112,10000140,belong_to
600112,10000067,belong_to
600112,10000001,belong_to
600112,10000098,belong_to
600112,10000014,belong_to
600202,10000025,belong_to
600202,10000035,belong_to
600202,10000067,belong_to
600379,10000109,belong_to
600379,10000013,belong_to
600405,10000007,belong_to
600405,10000065,belong_to
600405,10000130,belong_to
600405,10000035,belong_to
600405,10000105,belong_to
600468,10000005,belong_to
600468,10000083,belong_to
600468,10000045,belong_to
600482,10000007,belong_to
600482,10000021,belong_to
600482,10000090,belong_to
600482,10000016,belong_to
600482,10000042,belong_to
600482,10000095,belong_to
600482,10000023,belong_to
600482,10000001,belong_to
600482,10000014,belong_to
600560,10000112,belong_to
600560,10000033,belong_to
600560,10000034,belong_to
600577,10000018,belong_to
600577,10000075,belong_to
600577,10000080,belong_to
600577,10000016,belong_to
600577,10000027,belong_to
600577,10000023,belong_to
600577,10000046,belong_to
600577,10000013,belong_to
600847,10000081,belong_to
600885,10000112,belong_to
600885,10000079,belong_to
600885,10000014,belong_to
601311,10000007,belong_to
601311,10000004,belong_to
601311,10000000,belong_to
601616,10000000,belong_to
000049,10000007,belong_to
000049,10000080,belong_to
000049,10000052,belong_to
000049,10000126,belong_to
000049,10000062,belong_to
000049,10000014,belong_to
000922,10000025,belong_to
002164,10000097,belong_to
002164,10000016,belong_to
002164,10000002,belong_to
002164,10000014,belong_to
002176,10000007,belong_to
002176,10000000,belong_to
002176,10000001,belong_to
002249,10000016,belong_to
002249,10000008,belong_to
002266,10000025,belong_to
002266,10000000,belong_to
002298,10000075,belong_to
002298,10000016,belong_to
002298,10000130,belong_to
002298,10000044,belong_to
002298,10000061,belong_to
002298,10000000,belong_to
002298,10000078,belong_to
002309,10000021,belong_to
002309,10000005,belong_to
002309,10000030,belong_to
002309,10000042,belong_to
002309,10000023,belong_to
002309,10000026,belong_to
002322,10000112,belong_to
002322,10000000,belong_to
002322,10000032,belong_to
002334,10000033,belong_to
002334,10000105,belong_to
002334,10000000,belong_to
002335,10000042,belong_to
002335,10000130,belong_to
002335,10000105,belong_to
002335,10000000,belong_to
002339,10000021,belong_to
002339,10000030,belong_to
002339,10000027,belong_to
002339,10000112,belong_to
002339,10000023,belong_to
002339,10000046,belong_to
002364,10000025,belong_to
002364,10000041,belong_to
002364,10000130,belong_to
002364,10000000,belong_to
002364,10000047,belong_to
002380,10000008,belong_to
002380,10000033,belong_to
002380,10000105,belong_to
002380,10000034,belong_to
002452,10000016,belong_to
002452,10000044,belong_to
002452,10000000,belong_to
002452,10000032,belong_to
002452,10000087,belong_to
002576,10000097,belong_to
002576,10000021,belong_to
002576,10000030,belong_to
002576,10000002,belong_to
002580,10000007,belong_to
002580,10000027,belong_to
002580,10000000,belong_to
002580,10000050,belong_to
002664,10000052,belong_to
002664,10000076,belong_to
002664,10000144,belong_to
002664,10000122,belong_to
002665,10000025,belong_to
002665,10000120,belong_to
002665,10000008,belong_to
002665,10000111,belong_to
002665,10000105,belong_to
002684,10000007,belong_to
002684,10000021,belong_to
002684,10000016,belong_to
002684,10000042,belong_to
002706,10000130,belong_to
002730,10000030,belong_to
002733,10000007,belong_to
300068,10000007,belong_to
300068,10000052,belong_to
300068,10000041,belong_to
300068,10000058,belong_to
300068,10000053,belong_to
300068,10000000,belong_to
300068,10000047,belong_to
300140,10000109,belong_to
300140,10000032,belong_to
300217,10000103,belong_to
300222,10000130,belong_to
300222,10000033,belong_to
300222,10000034,belong_to
300252,10000021,belong_to
300252,10000027,belong_to
300252,10000000,belong_to
300265,10000120,belong_to
300265,10000021,belong_to
300265,10000023,belong_to
300274,10000075,belong_to
300274,10000097,belong_to
300274,10000042,belong_to
300274,10000127,belong_to
300274,10000130,belong_to
300274,10000000,belong_to
300356,10000112,belong_to
300356,10000046,belong_to
300376,10000042,belong_to
300376,10000130,belong_to
300407,10000044,belong_to
300407,10000061,belong_to
300438,10000007,belong_to
300447,10000021,belong_to
300447,10000111,belong_to
600037,10000054,belong_to
600037,10000127,belong_to
600037,10000147,belong_to
600037,10000043,belong_to
600037,10000048,belong_to
600088,10000054,belong_to
600088,10000147,belong_to
600088,10000032,belong_to
600234,10000009,belong_to
600373,10000147,belong_to
600551,10000075,belong_to
600551,10000054,belong_to
600551,10000005,belong_to
600551,10000027,belong_to
600551,10000015,belong_to
600633,10000039,belong_to
600633,10000054,belong_to
600633,10000017,belong_to
600633,10000127,belong_to
600633,10000027,belong_to
600633,10000032,belong_to
600633,10000029,belong_to
600637,10000004,belong_to
600637,10000039,belong_to
600637,10000054,belong_to
600637,10000017,belong_to
600637,10000147,belong_to
600637,10000057,belong_to
600637,10000015,belong_to
600637,10000013,belong_to
600757,10000118,belong_to
600757,10000054,belong_to
600757,10000119,belong_to
600757,10000005,belong_to
600757,10000017,belong_to
600757,10000027,belong_to
600757,10000079,belong_to
600825,10000004,belong_to
600825,10000054,belong_to
600825,10000017,belong_to
600825,10000057,belong_to
600831,10000018,belong_to
600831,10000054,belong_to
600831,10000109,belong_to
600831,10000147,belong_to
600831,10000029,belong_to
601098,10000054,belong_to
601098,10000107,belong_to
601098,10000087,belong_to
601098,10000015,belong_to
601098,10000013,belong_to
601801,10000118,belong_to
601801,10000075,belong_to
601801,10000004,belong_to
601801,10000054,belong_to
601801,10000119,belong_to
601928,10000004,belong_to
601928,10000039,belong_to
601928,10000083,belong_to
601928,10000043,belong_to
601928,10000013,belong_to
601929,10000004,belong_to
601929,10000084,belong_to
601999,10000054,belong_to
601999,10000005,belong_to
601999,10000147,belong_to
601999,10000026,belong_to
601999,10000088,belong_to
000156,10000127,belong_to
000156,10000027,belong_to
000156,10000032,belong_to
000504,10000080,belong_to
000504,10000054,belong_to
000504,10000016,belong_to
000504,10000009,belong_to
000504,10000129,belong_to
000607,10000027,belong_to
000607,10000081,belong_to
000607,10000032,belong_to
000665,10000054,belong_to
000665,10000147,belong_to
000665,10000044,belong_to
000665,10000079,belong_to
000719,10000037,belong_to
000719,10000032,belong_to
000793,10000080,belong_to
000793,10000004,belong_to
000793,10000054,belong_to
000793,10000147,belong_to
000793,10000032,belong_to
000793,10000029,belong_to
000793,10000015,belong_to
000835,10000081,belong_to
000917,10000018,belong_to
000917,10000038,belong_to
000917,10000004,belong_to
000917,10000054,belong_to
000917,10000147,belong_to
000917,10000026,belong_to
000917,10000088,belong_to
000917,10000029,belong_to
000917,10000046,belong_to
000917,10000087,belong_to
002071,10000016,belong_to
002181,10000039,belong_to
002181,10000054,belong_to
002181,10000069,belong_to
002181,10000048,belong_to
002238,10000054,belong_to
002238,10000016,belong_to
002238,10000027,belong_to
002238,10000147,belong_to
002292,10000039,belong_to
002292,10000054,belong_to
002292,10000027,belong_to
002292,10000147,belong_to
002292,10000091,belong_to
002292,10000015,belong_to
002624,10000020,belong_to
002624,10000016,belong_to
002624,10000015,belong_to
002712,10000015,belong_to
002739,10000015,belong_to
300027,10000118,belong_to
300027,10000039,belong_to
300027,10000054,belong_to
300027,10000119,belong_to
300027,10000127,belong_to
300027,10000027,belong_to
300027,10000147,belong_to
300027,10000000,belong_to
300027,10000032,belong_to
300027,10000015,belong_to
300133,10000000,belong_to
300133,10000015,belong_to
300148,10000039,belong_to
300148,10000054,belong_to
300148,10000016,belong_to
300148,10000087,belong_to
300148,10000002,belong_to
300251,10000127,belong_to
300251,10000027,belong_to
300251,10000147,belong_to
300251,10000032,belong_to
300251,10000015,belong_to
300291,10000069,belong_to
300336,10000122,belong_to
300336,10000015,belong_to
300364,10000015,belong_to
300426,10000015,belong_to
600075,10000152,belong_to
600075,10000116,belong_to
600075,10000105,belong_to
600078,10000004,belong_to
600078,10000016,belong_to
600078,10000096,belong_to
600091,10000009,belong_to
600135,10000007,belong_to
600135,10000090,belong_to
600135,10000005,belong_to
600135,10000042,belong_to
600135,10000095,belong_to
600135,10000026,belong_to
600141,10000004,belong_to
600141,10000150,belong_to
600141,10000005,belong_to
600141,10000096,belong_to
600141,10000156,belong_to
600141,10000026,belong_to
600155,10000090,belong_to
600155,10000016,belong_to
600155,10000095,belong_to
600160,10000004,belong_to
600160,10000067,belong_to
600160,10000029,belong_to
600160,10000002,belong_to
600160,10000013,belong_to
600228,10000026,belong_to
600229,10000121,belong_to
600229,10000004,belong_to
600229,10000005,belong_to
600229,10000096,belong_to
600229,10000073,belong_to
600229,10000026,belong_to
600249,10000005,belong_to
600249,10000026,belong_to
600273,10000007,belong_to
600273,10000005,belong_to
600273,10000042,belong_to
600273,10000035,belong_to
600273,10000026,belong_to
600277,10000018,belong_to
600277,10000004,belong_to
600277,10000151,belong_to
600281,10000002,belong_to
600299,10000092,belong_to
600299,10000134,belong_to
600301,10000004,belong_to
600301,10000009,belong_to
600309,10000092,belong_to
600309,10000004,belong_to
600309,10000142,belong_to
600309,10000012,belong_to
600309,10000067,belong_to
600309,10000050,belong_to
600309,10000029,belong_to
600309,10000013,belong_to
600315,10000004,belong_to
600315,10000107,belong_to
600315,10000017,belong_to
600315,10000012,belong_to
600315,10000000,belong_to
600319,10000118,belong_to
600319,10000119,belong_to
600319,10000035,belong_to
600319,10000009,belong_to
600319,10000050,belong_to
600328,10000025,belong_to
600328,10000150,belong_to
600328,10000005,belong_to
600328,10000014,belong_to
600339,10000092,belong_to
600339,10000016,belong_to
600339,10000005,belong_to
600339,10000010,belong_to
600339,10000009,belong_to
600339,10000026,belong_to
600352,10000038,belong_to
600352,10000005,belong_to
600352,10000027,belong_to
600352,10000083,belong_to
600352,10000032,belong_to
600367,10000007,belong_to
600367,10000150,belong_to
600367,10000096,belong_to
600378,10000011,belong_to
600378,10000008,belong_to
600378,10000081,belong_to
600378,10000113,belong_to
600409,10000096,belong_to
600409,10000138,belong_to
600409,10000032,belong_to
600481,10000108,belong_to
600481,10000060,belong_to
600481,10000111,belong_to
600481,10000105,belong_to
600481,10000032,belong_to
600490,10000004,belong_to
600490,10000017,belong_to
600599,10000005,belong_to
600599,10000096,belong_to
600599,10000087,belong_to
600618,10000092,belong_to
600618,10000019,belong_to
600618,10000017,belong_to
600618,10000096,belong_to
600618,10000057,belong_to
600618,10000002,belong_to
600636,10000004,belong_to
600636,10000058,belong_to
600636,10000016,belong_to
600636,10000017,belong_to
600636,10000096,belong_to
600636,10000067,belong_to
600636,10000057,belong_to
600636,10000002,belong_to
600722,10000090,belong_to
600722,10000095,belong_to
600844,10000019,belong_to
600844,10000004,belong_to
600844,10000017,belong_to
600844,10000083,belong_to
600985,10000075,belong_to
601118,10000003,belong_to
601118,10000004,belong_to
601118,10000021,belong_to
601118,10000006,belong_to
601208,10000093,belong_to
601208,10000021,belong_to
601208,10000042,belong_to
601208,10000081,belong_to
601208,10000023,belong_to
601208,10000000,belong_to
601216,10000005,belong_to
601216,10000127,belong_to
601216,10000140,belong_to
601216,10000048,belong_to
601678,10000092,belong_to
601678,10000020,belong_to
601678,10000050,belong_to
603002,10000030,belong_to
603077,10000007,belong_to
603077,10000093,belong_to
603077,10000005,belong_to
603077,10000156,belong_to
603077,10000081,belong_to
603077,10000002,belong_to
000510,10000005,belong_to
000510,10000035,belong_to
000510,10000081,belong_to
000510,10000053,belong_to
000510,10000026,belong_to
000510,10000094,belong_to
000523,10000085,belong_to
000523,10000086,belong_to
000523,10000000,belong_to
000523,10000006,belong_to
000545,10000032,belong_to
000545,10000084,belong_to
000565,10000016,belong_to
000565,10000081,belong_to
000565,10000053,belong_to
000565,10000026,belong_to
000627,10000071,belong_to
000627,10000005,belong_to
000627,10000035,belong_to
000627,10000026,belong_to
000627,10000029,belong_to
000627,10000014,belong_to
000635,10000109,belong_to
000635,10000104,belong_to
000683,10000014,belong_to
000698,10000018,belong_to
000737,10000150,belong_to
000737,10000005,belong_to
000755,10000092,belong_to
000755,10000005,belong_to
000755,10000067,belong_to
000755,10000026,belong_to
000818,10000092,belong_to
000818,10000005,belong_to
000818,10000000,belong_to
000818,10000074,belong_to
000822,10000010,belong_to
000822,10000099,belong_to
000822,10000111,belong_to
000822,10000050,belong_to
000887,10000118,belong_to
000887,10000075,belong_to
000887,10000052,belong_to
000887,10000119,belong_to
000887,10000130,belong_to
000887,10000061,belong_to
000887,10000144,belong_to
000887,10000013,belong_to
000990,10000038,belong_to
000990,10000028,belong_to
000990,10000026,belong_to
000990,10000133,belong_to
002010,10000038,belong_to
002010,10000016,belong_to
002010,10000027,belong_to
002010,10000088,belong_to
002014,10000092,belong_to
002014,10000000,belong_to
002014,10000091,belong_to
002053,10000016,belong_to
002054,10000038,belong_to
002054,10000027,belong_to
002054,10000000,belong_to
002054,10000032,belong_to
002054,10000029,belong_to
002061,10000092,belong_to
002061,10000009,belong_to
002061,10000002,belong_to
002068,10000002,belong_to
002092,10000004,belong_to
002092,10000107,belong_to
002092,10000008,belong_to
002092,10000053,belong_to
002092,10000002,belong_to
002094,10000121,belong_to
002094,10000005,belong_to
002094,10000072,belong_to
002094,10000027,belong_to
002094,10000073,belong_to
002094,10000026,belong_to
002096,10000087,belong_to
002109,10000016,belong_to
002109,10000005,belong_to
002109,10000109,belong_to
002109,10000009,belong_to
002109,10000002,belong_to
002125,10000060,belong_to
002125,10000001,belong_to
002125,10000087,belong_to
002136,10000075,belong_to
002145,10000065,belong_to
002145,10000109,belong_to
002145,10000067,belong_to
002165,10000007,belong_to
002165,10000092,belong_to
002165,10000042,belong_to
002165,10000142,belong_to
002165,10000000,belong_to
002192,10000007,belong_to
002192,10000085,belong_to
002192,10000150,belong_to
002192,10000001,belong_to
002201,10000097,belong_to
002201,10000040,belong_to
002201,10000005,belong_to
002201,10000098,belong_to
002211,10000035,belong_to
002217,10000141,belong_to
002217,10000050,belong_to
002224,10000021,belong_to
002224,10000023,belong_to
002224,10000032,belong_to
002226,10000075,belong_to
002226,10000000,belong_to
002246,10000092,belong_to
002246,10000021,belong_to
002246,10000016,belong_to
002246,10000023,belong_to
002250,10000020,belong_to
002250,10000012,belong_to
002250,10000000,belong_to
002256,10000042,belong_to
002256,10000008,belong_to
002256,10000105,belong_to
002256,10000032,belong_to
002319,10000053,belong_to
002326,10000005,belong_to
002326,10000001,belong_to
002341,10000007,belong_to
002341,10000065,belong_to
002341,10000053,belong_to
002341,10000126,belong_to
002360,10000078,belong_to
002361,10000075,belong_to
002361,10000021,belong_to
002361,10000030,belong_to
002361,10000061,belong_to
002361,10000023,belong_to
002361,10000078,belong_to
002377,10000079,belong_to
002381,10000024,belong_to
002381,10000032,belong_to
002386,10000005,belong_to
002386,10000081,belong_to
002395,10000069,belong_to
002407,10000007,belong_to
002407,10000008,belong_to
002407,10000000,belong_to
002407,10000002,belong_to
002408,10000092,belong_to
002408,10000008,belong_to
002408,10000050,belong_to
002409,10000092,belong_to
002411,10000007,belong_to
002411,10000016,belong_to
002411,10000000,belong_to
002411,10000002,belong_to
002440,10000032,belong_to
002442,10000066,belong_to
002442,10000095,belong_to
002442,10000053,belong_to
002442,10000002,belong_to
002450,10000107,belong_to
002450,10000012,belong_to
002450,10000053,belong_to
002450,10000000,belong_to
002450,10000032,belong_to
002453,10000027,belong_to
002455,10000007,belong_to
002466,10000007,belong_to
002466,10000052,belong_to
002466,10000081,belong_to
002466,10000002,belong_to
002476,10000120,belong_to
002476,10000011,belong_to
002476,10000050,belong_to
002497,10000007,belong_to
002497,10000081,belong_to
002497,10000023,belong_to
002562,10000134,belong_to
002562,10000002,belong_to
002581,10000050,belong_to
002584,10000099,belong_to
002597,10000075,belong_to
002601,10000000,belong_to
002601,10000002,belong_to
002632,10000007,belong_to
002632,10000130,belong_to
002632,10000002,belong_to
002637,10000070,belong_to
002643,10000050,belong_to
002669,10000097,belong_to
002669,10000021,belong_to
002669,10000042,belong_to
002683,10000023,belong_to
002683,10000032,belong_to
002709,10000007,belong_to
002709,10000027,belong_to
300019,10000081,belong_to
300031,10000000,belong_to
300037,10000007,belong_to
300037,10000110,belong_to
300037,10000052,belong_to
300054,10000080,belong_to
300054,10000079,belong_to
300054,10000000,belong_to
300063,10000002,belong_to
300067,10000060,belong_to
300067,10000032,belong_to
300072,10000065,belong_to
300072,10000008,belong_to
300082,10000007,belong_to
300082,10000042,belong_to
300082,10000060,belong_to
300107,10000090,belong_to
300107,10000095,belong_to
300107,10000000,belong_to
300108,10000053,belong_to
300108,10000084,belong_to
300109,10000099,belong_to
300121,10000120,belong_to
300121,10000000,belong_to
300121,10000032,belong_to
300121,10000050,belong_to
300132,10000064,belong_to
300135,10000010,belong_to
300174,10000064,belong_to
300174,10000002,belong_to
300200,10000061,belong_to
300214,10000050,belong_to
300225,10000032,belong_to
300236,10000000,belong_to
300236,10000158,belong_to
300237,10000128,belong_to
300237,10000050,belong_to
300243,10000016,belong_to
300243,10000000,belong_to
300243,10000050,belong_to
300285,10000065,belong_to
300285,10000000,belong_to
300285,10000050,belong_to
300285,10000122,belong_to
300320,10000061,belong_to
300343,10000092,belong_to
300343,10000016,belong_to
300343,10000142,belong_to
300343,10000008,belong_to
300343,10000105,belong_to
300343,10000050,belong_to
300387,10000152,belong_to
300437,10000016,belong_to
300437,10000060,belong_to
300446,10000090,belong_to
300446,10000061,belong_to
600048,10000004,belong_to
600048,10000107,belong_to
600048,10000102,belong_to
600048,10000083,belong_to
600048,10000012,belong_to
600048,10000138,belong_to
600048,10000000,belong_to
600048,10000013,belong_to
600052,10000005,belong_to
600052,10000026,belong_to
600053,10000032,belong_to
600067,10000007,belong_to
600067,10000110,belong_to
600067,10000080,belong_to
600067,10000004,belong_to
600067,10000000,belong_to
600067,10000032,belong_to
600067,10000026,belong_to
600067,10000064,belong_to
600077,10000004,belong_to
600077,10000000,belong_to
600082,10000146,belong_to
600082,10000027,belong_to
600082,10000140,belong_to
600082,10000029,belong_to
600082,10000045,belong_to
600094,10000019,belong_to
600094,10000004,belong_to
600094,10000032,belong_to
600094,10000006,belong_to
600095,10000020,belong_to
600095,10000005,belong_to
600095,10000042,belong_to
600095,10000099,belong_to
600095,10000125,belong_to
600095,10000026,belong_to
600095,10000078,belong_to
600113,10000020,belong_to
600113,10000004,belong_to
600113,10000005,belong_to
600113,10000026,belong_to
600113,10000078,belong_to
600133,10000066,belong_to
600133,10000005,belong_to
600133,10000027,belong_to
600133,10000008,belong_to
600133,10000060,belong_to
600133,10000079,belong_to
600133,10000068,belong_to
600133,10000026,belong_to
600133,10000029,belong_to
600159,10000095,belong_to
600162,10000016,belong_to
600162,10000001,belong_to
600162,10000078,belong_to
600173,10000102,belong_to
600175,10000007,belong_to
600175,10000005,belong_to
600175,10000010,belong_to
600175,10000053,belong_to
600175,10000000,belong_to
600175,10000026,belong_to
600185,10000085,belong_to
600185,10000004,belong_to
600185,10000027,belong_to
600185,10000057,belong_to
600185,10000100,belong_to
600208,10000020,belong_to
600208,10000004,belong_to
600208,10000005,belong_to
600208,10000102,belong_to
600208,10000012,belong_to
600208,10000000,belong_to
600208,10000026,belong_to
600208,10000001,belong_to
600208,10000078,belong_to
600223,10000004,belong_to
600223,10000032,belong_to
600223,10000050,belong_to
600225,10000146,belong_to
600225,10000004,belong_to
600225,10000095,belong_to
600239,10000004,belong_to
600239,10000076,belong_to
600239,10000024,belong_to
600239,10000102,belong_to
600240,10000004,belong_to
600240,10000016,belong_to
600240,10000095,belong_to
600240,10000000,belong_to
600240,10000032,belong_to
600240,10000001,belong_to
600240,10000006,belong_to
600246,10000090,belong_to
600246,10000095,belong_to
600246,10000006,belong_to
600266,10000038,belong_to
600266,10000004,belong_to
600266,10000090,belong_to
600266,10000005,belong_to
600266,10000102,belong_to
600266,10000095,belong_to
600266,10000012,belong_to
600266,10000026,belong_to
600266,10000029,belong_to
600322,10000102,belong_to
600322,10000095,belong_to
600325,10000085,belong_to
600325,10000004,belong_to
600325,10000086,belong_to
600325,10000107,belong_to
600325,10000026,belong_to
600325,10000057,belong_to
600340,10000004,belong_to
600340,10000090,belong_to
600340,10000102,belong_to
600340,10000095,belong_to
600376,10000004,belong_to
600376,10000090,belong_to
600376,10000005,belong_to
600376,10000102,belong_to
600376,10000095,belong_to
600376,10000013,belong_to
600383,10000080,belong_to
600383,10000004,belong_to
600383,10000102,belong_to
600383,10000012,belong_to
600383,10000013,belong_to
600383,10000062,belong_to
600393,10000018,belong_to
600393,10000037,belong_to
600393,10000001,belong_to
600463,10000090,belong_to
600463,10000095,belong_to
600463,10000099,belong_to
600463,10000135,belong_to
600503,10000004,belong_to
600503,10000005,belong_to
600503,10000053,belong_to
600510,10000005,belong_to
600510,10000102,belong_to
600510,10000026,belong_to
600510,10000006,belong_to
600510,10000002,belong_to
600533,10000020,belong_to
600533,10000040,belong_to
600533,10000005,belong_to
600533,10000102,belong_to
600533,10000027,belong_to
600533,10000049,belong_to
600565,10000021,belong_to
600565,10000044,belong_to
600565,10000081,belong_to
600565,10000023,belong_to
600568,10000004,belong_to
600568,10000125,belong_to
600568,10000129,belong_to
600606,10000020,belong_to
600606,10000004,belong_to
600606,10000005,belong_to
600606,10000017,belong_to
600606,10000026,belong_to
600606,10000057,belong_to
600615,10000017,belong_to
600621,10000005,belong_to
600621,10000017,belong_to
600621,10000026,belong_to
600621,10000057,belong_to
